CustomerID,Segment,Currency
24273,SME,CZK
24274,SME,CZK
24275,SME,CZK
24276,SME,CZK
24277,SME,CZK
24278,SME,CZK
24280,SME,CZK
24283,SME,CZK
24284,LAM,CZK
24287,SME,CZK
24289,SME,CZK
24291,SME,CZK
24293,SME,CZK
24295,SME,CZK
24296,SME,CZK
24297,SME,CZK
24298,SME,CZK
24299,SME,CZK
24301,SME,CZK
24305,LAM,CZK
24306,SME,CZK
24308,SME,CZK
24310,SME,CZK
24313,SME,CZK
24314,SME,CZK
24315,SME,CZK
24316,SME,CZK
24317,SME,CZK
24318,LAM,CZK
24321,LAM,CZK
24323,SME,CZK
24324,SME,CZK
24325,SME,CZK
24326,SME,CZK
24327,SME,CZK
24328,SME,CZK
24329,SME,CZK
24330,SME,CZK
24335,SME,CZK
24336,KAM,CZK
24338,SME,CZK
24339,SME,CZK
24340,SME,CZK
24341,SME,CZK
24342,SME,CZK
24344,SME,CZK
24345,LAM,CZK
24347,SME,CZK
24350,SME,CZK
24351,SME,CZK
24352,SME,CZK
24353,SME,CZK
24354,SME,CZK
24358,SME,CZK
24359,SME,CZK
24360,SME,CZK
24361,SME,CZK
24362,SME,CZK
24363,SME,CZK
24364,KAM,CZK
24365,LAM,CZK
24366,SME,CZK
24367,LAM,CZK
24368,SME,CZK
24369,LAM,CZK
24371,SME,CZK
24372,SME,CZK
24373,SME,CZK
24374,SME,CZK
24376,SME,CZK
24377,SME,CZK
24378,SME,CZK
24382,SME,CZK
24383,SME,CZK
24384,SME,CZK
24387,LAM,CZK
24389,SME,CZK
24390,SME,CZK
24391,SME,CZK
24392,SME,CZK
24394,SME,CZK
24395,SME,CZK
24396,SME,CZK
24397,SME,CZK
24398,SME,CZK
24399,SME,CZK
24401,SME,CZK
24402,SME,CZK
24404,SME,CZK
24405,SME,CZK
24406,SME,CZK
24407,SME,CZK
24409,SME,CZK
24411,SME,CZK
24412,LAM,CZK
24413,SME,CZK
24416,SME,CZK
24421,SME,CZK
24426,SME,CZK
24429,SME,CZK
24430,SME,CZK
24431,SME,CZK
24433,SME,CZK
24435,SME,CZK
24436,SME,CZK
24437,KAM,CZK
24440,SME,CZK
24441,LAM,CZK
24442,SME,CZK
24443,SME,CZK
24444,SME,CZK
24445,SME,CZK
24446,SME,CZK
24447,SME,CZK
24448,SME,CZK
24449,LAM,CZK
24451,SME,CZK
24452,SME,CZK
24454,SME,CZK
24455,KAM,CZK
24457,LAM,CZK
24458,SME,CZK
24460,SME,CZK
24467,SME,CZK
24468,SME,CZK
24470,SME,CZK
24471,SME,CZK
24475,SME,CZK
24476,SME,CZK
24477,SME,CZK
24480,SME,CZK
24482,SME,CZK
24483,SME,CZK
24486,SME,CZK
24487,KAM,CZK
24488,LAM,CZK
24489,SME,CZK
24491,SME,CZK
24493,SME,CZK
24494,SME,CZK
24495,SME,CZK
24498,SME,CZK
24499,SME,CZK
24501,SME,CZK
24503,SME,CZK
24507,SME,CZK
24508,SME,CZK
24511,SME,CZK
24512,SME,CZK
24514,SME,CZK
24515,SME,CZK
24519,SME,CZK
24521,SME,CZK
24523,SME,CZK
24524,SME,CZK
24525,LAM,CZK
24526,LAM,CZK
24527,SME,CZK
24529,SME,CZK
24534,SME,CZK
24535,SME,CZK
24536,SME,CZK
24541,SME,CZK
24542,LAM,CZK
24543,SME,CZK
24544,SME,CZK
24545,SME,CZK
24546,SME,CZK
24547,SME,CZK
24548,SME,CZK
24549,SME,CZK
24550,SME,CZK
24553,LAM,CZK
24554,SME,CZK
24555,SME,CZK
24557,SME,CZK
24558,LAM,CZK
24560,SME,CZK
24561,SME,CZK
24564,SME,CZK
24567,SME,CZK
24568,SME,CZK
24569,LAM,CZK
24570,LAM,CZK
24571,SME,CZK
24574,SME,CZK
24575,SME,CZK
24576,SME,CZK
24578,SME,CZK
24581,SME,CZK
24585,SME,CZK
24586,SME,CZK
24587,SME,CZK
24588,SME,CZK
24594,SME,CZK
24595,SME,CZK
24596,SME,CZK
24598,LAM,CZK
24599,SME,CZK
24603,SME,CZK
24605,LAM,CZK
24606,SME,CZK
24607,SME,CZK
24609,LAM,CZK
24610,SME,CZK
24612,SME,CZK
24613,SME,CZK
24614,SME,CZK
24618,SME,CZK
24621,SME,CZK
24622,SME,CZK
24623,SME,CZK
24624,SME,CZK
24625,SME,CZK
24626,KAM,CZK
24627,SME,CZK
24628,SME,CZK
24630,KAM,CZK
24632,SME,CZK
24633,SME,CZK
24635,SME,CZK
24637,SME,CZK
24641,SME,CZK
24642,SME,CZK
24643,SME,CZK
24645,SME,CZK
24646,SME,CZK
24647,LAM,CZK
24649,SME,CZK
24651,SME,CZK
24652,SME,CZK
24659,KAM,CZK
24660,SME,CZK
24661,SME,CZK
24663,SME,CZK
24664,LAM,CZK
24665,KAM,CZK
24668,SME,CZK
24669,KAM,CZK
24670,LAM,CZK
24672,SME,CZK
24673,SME,CZK
24675,SME,CZK
24676,SME,CZK
24677,LAM,CZK
24678,SME,CZK
24679,SME,CZK
24680,SME,CZK
24683,SME,CZK
24687,LAM,CZK
24688,SME,CZK
24689,SME,CZK
24693,LAM,CZK
24694,SME,CZK
24695,SME,CZK
24697,SME,CZK
24698,SME,CZK
24699,SME,CZK
24700,KAM,CZK
24701,SME,CZK
24704,SME,CZK
24705,SME,CZK
24707,SME,CZK
24710,SME,CZK
24711,SME,CZK
24712,SME,CZK
24715,SME,CZK
24716,SME,CZK
24717,SME,CZK
24719,SME,CZK
24724,SME,CZK
24727,SME,CZK
24728,SME,CZK
24729,SME,CZK
24733,SME,CZK
24735,SME,CZK
24736,SME,CZK
24738,LAM,CZK
24741,SME,CZK
24742,SME,CZK
24743,SME,CZK
24744,SME,CZK
24746,SME,CZK
24747,SME,CZK
24750,SME,CZK
24752,SME,CZK
24753,SME,CZK
24754,SME,CZK
24755,SME,CZK
24756,SME,CZK
24757,SME,CZK
24761,SME,CZK
24762,SME,CZK
24766,SME,CZK
24767,LAM,CZK
24768,SME,CZK
24769,SME,CZK
24770,LAM,CZK
24772,LAM,CZK
24774,SME,CZK
24776,SME,CZK
24777,SME,CZK
24778,SME,CZK
24779,SME,CZK
24782,SME,CZK
24783,SME,CZK
24784,SME,CZK
24785,SME,CZK
24786,SME,CZK
24787,SME,CZK
24788,SME,CZK
24790,SME,CZK
24791,SME,CZK
24793,SME,CZK
24794,SME,CZK
24798,SME,CZK
24799,SME,CZK
24800,SME,CZK
24801,SME,CZK
24802,SME,CZK
24803,SME,CZK
24809,SME,CZK
24810,SME,CZK
24811,SME,CZK
24813,SME,CZK
24815,SME,CZK
24816,LAM,CZK
24818,SME,CZK
24820,SME,CZK
24821,SME,CZK
24822,SME,CZK
24824,SME,CZK
24827,SME,CZK
24828,SME,CZK
24829,SME,CZK
24830,SME,CZK
24833,LAM,CZK
24834,SME,CZK
24836,SME,CZK
24837,SME,CZK
24840,SME,CZK
24841,SME,CZK
24843,SME,CZK
24845,KAM,CZK
24846,SME,CZK
24848,SME,CZK
24849,LAM,CZK
24850,SME,CZK
24852,SME,CZK
24853,SME,CZK
24854,SME,CZK
24855,SME,CZK
24858,SME,CZK
24859,SME,CZK
24861,SME,CZK
24865,SME,CZK
24866,SME,CZK
24869,SME,CZK
24871,SME,CZK
24873,SME,CZK
24874,SME,CZK
24875,LAM,CZK
24876,LAM,CZK
24877,LAM,CZK
24879,SME,CZK
24882,SME,CZK
24883,SME,CZK
24885,SME,CZK
24886,SME,CZK
24889,SME,CZK
24890,SME,CZK
24891,SME,CZK
24892,SME,CZK
24894,LAM,CZK
24897,SME,CZK
24898,SME,CZK
24899,SME,CZK
24900,SME,CZK
24901,SME,CZK
24903,SME,CZK
24905,LAM,CZK
24906,SME,CZK
24907,SME,CZK
24908,SME,CZK
24909,SME,CZK
24910,SME,CZK
24911,SME,CZK
24913,SME,CZK
24914,SME,CZK
24916,SME,CZK
24917,SME,CZK
24918,SME,CZK
24919,SME,CZK
24920,SME,CZK
24921,SME,CZK
24923,SME,CZK
24924,SME,CZK
24926,SME,CZK
24927,SME,CZK
24929,SME,CZK
24930,LAM,CZK
24931,SME,CZK
24933,SME,CZK
24934,SME,CZK
24935,SME,CZK
24937,SME,CZK
24941,SME,CZK
24942,SME,CZK
24944,SME,CZK
24946,SME,CZK
24947,SME,CZK
24948,SME,CZK
24949,LAM,CZK
24950,SME,CZK
24952,LAM,CZK
24954,SME,CZK
24955,SME,CZK
24957,SME,CZK
24959,SME,CZK
24960,KAM,CZK
24961,LAM,CZK
24962,SME,CZK
24964,SME,CZK
24966,SME,CZK
24968,SME,CZK
24969,SME,CZK
24970,SME,CZK
24971,SME,CZK
24972,SME,CZK
24977,SME,CZK
24978,SME,CZK
24979,SME,CZK
24981,SME,CZK
24982,SME,CZK
24983,SME,CZK
24985,SME,CZK
24989,SME,CZK
24990,KAM,CZK
24991,SME,CZK
24992,SME,CZK
24993,SME,CZK
24995,SME,CZK
24998,SME,CZK
24999,SME,CZK
25001,SME,CZK
25002,SME,CZK
25003,SME,CZK
25004,SME,CZK
25006,SME,CZK
25007,SME,CZK
25010,SME,CZK
25013,LAM,CZK
25015,SME,CZK
25017,SME,CZK
25018,SME,CZK
25024,SME,CZK
25025,SME,CZK
25026,LAM,CZK
25029,SME,CZK
25031,SME,CZK
25033,SME,CZK
25034,SME,CZK
25035,SME,CZK
25036,SME,CZK
25038,SME,CZK
25039,SME,CZK
25040,SME,CZK
25042,LAM,CZK
25046,SME,CZK
25047,SME,CZK
25048,SME,CZK
25050,SME,CZK
25052,SME,CZK
25053,LAM,CZK
25054,LAM,CZK
25055,SME,CZK
25056,SME,CZK
25057,LAM,CZK
25060,SME,CZK
25061,LAM,CZK
25062,SME,CZK
25067,SME,CZK
25070,LAM,CZK
25071,SME,CZK
25073,SME,CZK
25074,SME,CZK
25076,SME,CZK
25079,SME,CZK
25081,SME,CZK
25084,SME,CZK
25085,SME,CZK
25087,SME,CZK
25088,SME,CZK
25090,SME,CZK
25091,LAM,CZK
25092,SME,CZK
25093,SME,CZK
25095,LAM,CZK
25096,LAM,CZK
25097,SME,CZK
25098,SME,CZK
25099,SME,CZK
25100,SME,CZK
25102,SME,CZK
25103,LAM,CZK
25104,SME,CZK
25108,SME,CZK
25110,SME,CZK
25113,SME,CZK
25114,SME,CZK
25115,SME,CZK
25116,LAM,CZK
25118,SME,CZK
25120,SME,CZK
25122,SME,CZK
25123,SME,CZK
25126,SME,CZK
25133,SME,CZK
25134,LAM,CZK
25136,SME,CZK
25140,SME,CZK
25141,SME,CZK
25142,SME,CZK
25143,SME,CZK
25144,SME,CZK
25146,LAM,CZK
25151,SME,CZK
25152,SME,CZK
25153,SME,CZK
25155,SME,CZK
25157,SME,CZK
25158,SME,CZK
25159,LAM,CZK
25160,SME,CZK
25164,SME,CZK
25165,LAM,CZK
25167,SME,CZK
25169,SME,CZK
25170,SME,CZK
25171,LAM,CZK
25172,SME,CZK
25173,SME,CZK
25176,KAM,CZK
25177,SME,CZK
25178,LAM,CZK
25180,SME,CZK
25183,SME,CZK
25187,SME,CZK
25189,SME,CZK
25193,SME,CZK
25196,SME,CZK
25197,SME,CZK
25198,SME,CZK
25202,SME,CZK
25205,LAM,CZK
25206,LAM,CZK
25207,LAM,CZK
25208,SME,CZK
25209,SME,CZK
25210,SME,CZK
25211,SME,CZK
25212,KAM,CZK
25213,SME,CZK
25214,SME,CZK
25215,SME,CZK
25216,SME,CZK
25222,SME,CZK
25223,SME,CZK
25225,LAM,CZK
25227,KAM,CZK
25228,LAM,CZK
25229,SME,CZK
25231,LAM,CZK
25232,SME,CZK
25234,KAM,CZK
25235,SME,CZK
25236,KAM,CZK
25237,SME,CZK
25238,SME,CZK
25239,LAM,CZK
25240,KAM,CZK
25241,SME,CZK
25242,SME,CZK
25243,LAM,CZK
25244,SME,CZK
25246,SME,CZK
25248,SME,CZK
25249,SME,CZK
25250,LAM,CZK
25252,SME,CZK
25253,SME,CZK
25254,SME,CZK
25255,SME,CZK
25256,SME,CZK
25260,SME,CZK
25261,SME,CZK
25262,SME,CZK
25263,SME,CZK
25264,SME,CZK
25265,SME,CZK
25266,KAM,CZK
25268,SME,CZK
25269,LAM,CZK
25273,SME,CZK
25274,LAM,CZK
25275,SME,CZK
25278,SME,CZK
25279,LAM,CZK
25280,LAM,CZK
25281,SME,CZK
25283,SME,CZK
25284,KAM,CZK
25285,SME,CZK
25286,SME,CZK
25288,SME,CZK
25289,LAM,CZK
25290,LAM,CZK
25291,SME,CZK
25292,SME,CZK
25293,LAM,CZK
25295,SME,CZK
25297,LAM,CZK
25299,SME,CZK
25303,SME,CZK
25304,LAM,CZK
25305,SME,CZK
25306,SME,CZK
25307,SME,CZK
25308,SME,CZK
25311,SME,CZK
25312,SME,CZK
25313,SME,CZK
25316,SME,CZK
25317,SME,CZK
25318,SME,CZK
25319,SME,CZK
25321,SME,CZK
25322,SME,CZK
25323,LAM,CZK
25324,SME,CZK
25325,SME,CZK
25326,SME,CZK
25330,LAM,CZK
25332,LAM,CZK
25333,SME,CZK
25334,SME,CZK
25336,SME,CZK
25337,SME,CZK
25340,SME,CZK
25343,SME,CZK
25345,SME,CZK
25347,SME,CZK
25348,SME,CZK
25349,SME,CZK
25352,SME,CZK
25354,LAM,CZK
25355,SME,CZK
25360,SME,CZK
25362,KAM,CZK
25363,SME,CZK
25364,SME,CZK
25365,SME,CZK
25366,SME,CZK
25369,SME,CZK
25370,SME,CZK
25375,SME,CZK
25376,SME,CZK
25377,LAM,CZK
25378,LAM,CZK
25380,SME,CZK
25382,SME,CZK
25383,LAM,CZK
25384,SME,CZK
25385,SME,CZK
25388,SME,CZK
25392,SME,CZK
25394,SME,CZK
25395,SME,CZK
25396,SME,CZK
25397,SME,CZK
25399,SME,CZK
25400,SME,CZK
25402,SME,CZK
25403,SME,CZK
25404,SME,CZK
25405,SME,CZK
25406,KAM,CZK
25407,SME,CZK
25410,SME,CZK
25411,SME,CZK
25412,SME,CZK
25416,SME,CZK
25417,SME,CZK
25418,SME,CZK
25420,LAM,CZK
25424,SME,CZK
25425,SME,CZK
25427,SME,CZK
25429,KAM,CZK
25431,SME,CZK
25432,SME,CZK
25433,SME,CZK
25434,LAM,CZK
25435,SME,CZK
25440,SME,CZK
25442,SME,CZK
25444,LAM,CZK
25445,SME,CZK
25446,SME,CZK
25447,SME,CZK
25452,SME,CZK
25453,SME,CZK
25454,SME,CZK
25459,SME,CZK
25460,SME,CZK
25462,SME,CZK
25466,SME,CZK
25467,SME,CZK
25469,LAM,CZK
25471,SME,CZK
25472,SME,CZK
25478,SME,CZK
25481,SME,CZK
25483,KAM,CZK
25484,LAM,CZK
25485,SME,CZK
25487,SME,CZK
25488,SME,CZK
25489,SME,CZK
25491,SME,CZK
25492,SME,CZK
25493,SME,CZK
25495,SME,CZK
25496,LAM,CZK
25503,SME,CZK
25504,SME,CZK
25507,SME,CZK
25508,SME,CZK
25509,SME,CZK
25510,SME,CZK
25511,SME,CZK
25512,LAM,CZK
25515,SME,CZK
25517,SME,CZK
25518,SME,CZK
25519,SME,CZK
25522,SME,CZK
25531,SME,CZK
25533,SME,CZK
25534,SME,CZK
25535,SME,CZK
25536,SME,CZK
25540,SME,CZK
25543,SME,CZK
25545,SME,CZK
25548,SME,CZK
25549,SME,CZK
25550,SME,CZK
25551,SME,CZK
25552,SME,CZK
25553,KAM,CZK
25554,KAM,CZK
25556,SME,CZK
25557,SME,CZK
25558,LAM,CZK
25559,SME,CZK
25561,SME,CZK
25565,SME,CZK
25569,SME,CZK
25570,SME,CZK
25572,SME,CZK
25573,SME,CZK
25575,SME,CZK
25579,SME,CZK
25581,LAM,CZK
25583,SME,CZK
25584,SME,CZK
25585,SME,CZK
25586,SME,CZK
25587,SME,CZK
25589,SME,CZK
25590,SME,CZK
25592,SME,CZK
25595,LAM,CZK
25597,SME,CZK
25600,SME,CZK
25602,LAM,CZK
25604,SME,CZK
25606,SME,CZK
25607,SME,CZK
25608,SME,CZK
25609,SME,CZK
25610,SME,CZK
25616,LAM,CZK
25617,SME,CZK
25618,SME,CZK
25621,SME,CZK
25622,SME,CZK
25623,SME,CZK
25624,SME,CZK
25625,SME,CZK
25626,SME,CZK
25628,SME,CZK
25629,LAM,CZK
25631,SME,CZK
25632,SME,CZK
25633,LAM,CZK
25635,SME,CZK
25636,LAM,CZK
25637,SME,CZK
25638,SME,CZK
25639,SME,CZK
25644,SME,CZK
25645,SME,CZK
25647,SME,CZK
25648,SME,CZK
25649,SME,CZK
25652,SME,CZK
25653,SME,CZK
25654,SME,CZK
25655,SME,CZK
25658,SME,CZK
25659,SME,CZK
25660,SME,CZK
25663,SME,CZK
25664,SME,CZK
25665,LAM,CZK
25666,SME,CZK
25668,SME,CZK
25669,SME,CZK
25670,SME,CZK
25672,SME,CZK
25673,SME,CZK
25675,SME,CZK
25677,LAM,CZK
25679,SME,CZK
25680,SME,CZK
25683,SME,CZK
25684,LAM,CZK
25686,SME,CZK
25687,SME,CZK
25688,SME,CZK
25689,SME,CZK
25691,SME,CZK
25692,LAM,CZK
25693,LAM,CZK
25694,SME,CZK
25696,SME,CZK
25697,SME,CZK
25698,SME,CZK
25702,SME,CZK
25703,SME,CZK
25704,SME,CZK
25705,SME,CZK
25707,SME,CZK
25708,SME,CZK
25710,SME,CZK
25712,KAM,CZK
25713,KAM,CZK
25714,LAM,CZK
25715,SME,CZK
25717,SME,CZK
25718,SME,CZK
25720,SME,CZK
25721,SME,CZK
25722,SME,CZK
25723,LAM,CZK
25727,SME,CZK
25728,SME,CZK
25731,SME,CZK
25732,SME,CZK
25735,SME,CZK
25740,SME,CZK
25742,SME,CZK
25743,SME,CZK
25744,SME,CZK
25745,SME,CZK
25747,KAM,CZK
25748,SME,CZK
25749,SME,CZK
25751,LAM,CZK
25753,SME,CZK
25754,SME,CZK
25755,SME,CZK
25757,SME,CZK
25758,LAM,CZK
25759,SME,CZK
25761,SME,CZK
25764,SME,CZK
25765,SME,CZK
25766,LAM,CZK
25768,LAM,CZK
25773,SME,CZK
25774,LAM,CZK
25775,KAM,CZK
25776,SME,CZK
25777,SME,CZK
25782,SME,CZK
25788,SME,CZK
25789,LAM,CZK
25792,SME,CZK
25793,SME,CZK
25794,SME,CZK
25795,SME,CZK
25796,LAM,CZK
25797,SME,CZK
25798,SME,CZK
25799,SME,CZK
25802,SME,CZK
25805,LAM,CZK
25806,SME,CZK
25808,SME,CZK
25809,SME,CZK
25810,SME,CZK
25811,SME,CZK
25813,SME,CZK
25815,SME,CZK
25816,SME,CZK
25818,SME,CZK
25819,LAM,CZK
25820,KAM,CZK
25822,SME,CZK
25823,SME,CZK
25824,SME,CZK
25826,KAM,CZK
25827,SME,CZK
25829,SME,CZK
25830,SME,CZK
25831,SME,CZK
25832,SME,CZK
25833,SME,CZK
25834,SME,CZK
25835,SME,CZK
25836,SME,CZK
25838,SME,CZK
25840,SME,CZK
25845,LAM,CZK
25847,LAM,CZK
25848,SME,CZK
25850,SME,CZK
25854,SME,CZK
25862,SME,CZK
25864,SME,CZK
25865,SME,CZK
25867,LAM,CZK
25869,SME,CZK
25870,SME,CZK
25872,SME,CZK
25873,SME,CZK
25874,SME,CZK
25875,SME,CZK
25876,SME,CZK
25880,SME,CZK
25882,SME,CZK
25883,SME,CZK
25884,SME,CZK
25885,SME,CZK
25886,LAM,CZK
25893,LAM,CZK
25895,SME,CZK
25897,SME,CZK
25898,SME,CZK
25899,SME,CZK
25905,SME,CZK
25907,SME,CZK
25908,SME,CZK
25909,LAM,CZK
25910,SME,CZK
25911,SME,CZK
25912,SME,CZK
25913,SME,CZK
25916,SME,CZK
25918,LAM,CZK
25919,KAM,CZK
25920,SME,CZK
25922,SME,CZK
25923,SME,CZK
25925,SME,CZK
25926,SME,CZK
25930,KAM,CZK
25933,SME,CZK
25934,SME,CZK
25936,SME,CZK
25937,SME,CZK
25939,SME,CZK
25941,SME,CZK
25942,SME,CZK
25943,SME,CZK
25944,SME,CZK
25947,SME,CZK
25948,SME,CZK
25949,SME,CZK
25950,SME,CZK
25951,LAM,CZK
25955,SME,CZK
25956,SME,CZK
25957,SME,CZK
25960,SME,CZK
25961,LAM,CZK
25963,SME,CZK
25964,SME,CZK
25965,SME,CZK
25966,SME,CZK
25968,SME,CZK
25969,SME,CZK
25970,SME,CZK
25971,SME,CZK
25973,SME,CZK
25975,SME,CZK
25977,SME,CZK
25979,SME,CZK
25981,SME,CZK
25984,SME,CZK
25986,LAM,CZK
25987,SME,CZK
25989,SME,CZK
25991,SME,CZK
25993,LAM,CZK
25995,SME,CZK
25996,SME,CZK
25997,SME,CZK
25998,SME,CZK
25999,SME,CZK
26000,SME,CZK
26001,SME,CZK
26004,LAM,CZK
26005,SME,CZK
26006,SME,CZK
26007,SME,CZK
26008,SME,CZK
26011,SME,CZK
26012,LAM,CZK
26013,SME,CZK
26016,SME,CZK
26021,SME,CZK
26026,SME,CZK
26028,SME,CZK
26029,SME,CZK
26031,SME,CZK
26032,SME,CZK
26033,SME,CZK
26035,KAM,CZK
26036,SME,CZK
26037,SME,CZK
26038,SME,CZK
26039,LAM,CZK
26040,SME,CZK
26042,SME,CZK
26044,SME,CZK
26045,SME,CZK
26047,SME,CZK
26049,SME,CZK
26053,SME,CZK
26054,SME,CZK
26057,SME,CZK
26058,SME,CZK
26059,SME,CZK
26060,LAM,CZK
26061,SME,CZK
26064,SME,CZK
26065,SME,CZK
26066,SME,CZK
26067,SME,CZK
26068,SME,CZK
26069,SME,CZK
26070,SME,CZK
26071,SME,CZK
26074,SME,CZK
26075,SME,CZK
26076,SME,CZK
26079,SME,CZK
26080,SME,CZK
26081,SME,CZK
26082,SME,CZK
26083,SME,CZK
26084,SME,CZK
26086,SME,CZK
26094,SME,CZK
26097,SME,CZK
26098,SME,CZK
26099,SME,CZK
26100,SME,CZK
26101,SME,CZK
26102,SME,CZK
26103,SME,CZK
26104,SME,CZK
26105,SME,CZK
26108,SME,CZK
26109,SME,CZK
26111,SME,CZK
26114,SME,CZK
26115,SME,CZK
26116,SME,CZK
26117,SME,CZK
26118,SME,CZK
26120,SME,CZK
26121,SME,CZK
26123,SME,CZK
26125,SME,CZK
26127,LAM,CZK
26129,SME,CZK
26130,SME,CZK
26131,SME,CZK
26133,SME,CZK
26135,SME,CZK
26137,SME,CZK
26138,SME,CZK
26140,SME,CZK
26141,SME,CZK
26142,SME,CZK
26144,SME,CZK
26145,LAM,CZK
26147,SME,CZK
26150,SME,CZK
26151,SME,CZK
26152,SME,CZK
26154,KAM,CZK
26155,SME,CZK
26156,SME,CZK
26158,LAM,CZK
26159,SME,CZK
26161,SME,CZK
26163,SME,CZK
26164,SME,CZK
26166,LAM,CZK
26167,SME,CZK
26168,SME,CZK
26169,KAM,CZK
26170,SME,CZK
26171,LAM,CZK
26173,SME,CZK
26176,SME,CZK
26177,KAM,CZK
26181,SME,CZK
26183,SME,CZK
26184,SME,CZK
26185,SME,CZK
26188,SME,CZK
26189,SME,CZK
26191,SME,CZK
26192,KAM,CZK
26193,LAM,CZK
26194,KAM,CZK
26195,SME,CZK
26196,SME,CZK
26197,SME,CZK
26200,SME,CZK
26201,LAM,CZK
26203,SME,CZK
26206,SME,CZK
26210,SME,CZK
26211,SME,CZK
26212,LAM,CZK
26213,SME,CZK
26214,SME,CZK
26215,SME,CZK
26216,SME,CZK
26217,SME,CZK
26218,SME,CZK
26219,SME,CZK
26221,SME,CZK
26223,SME,CZK
26225,SME,CZK
26226,SME,CZK
26228,SME,CZK
26230,SME,CZK
26231,SME,CZK
26232,SME,CZK
26233,KAM,CZK
26234,SME,CZK
26236,LAM,CZK
26238,SME,CZK
26239,SME,CZK
26240,SME,CZK
26242,SME,CZK
26243,SME,CZK
26245,LAM,CZK
26246,LAM,CZK
26248,SME,CZK
26251,SME,CZK
26252,SME,CZK
26256,LAM,CZK
26259,SME,CZK
26261,SME,CZK
26262,SME,CZK
26263,SME,CZK
26265,LAM,CZK
26266,SME,CZK
26267,SME,CZK
26270,SME,CZK
26272,SME,CZK
26273,SME,CZK
26274,SME,CZK
26280,SME,CZK
26281,SME,CZK
26284,KAM,CZK
26286,SME,CZK
26287,LAM,CZK
26288,LAM,CZK
26293,SME,CZK
26294,SME,CZK
26296,LAM,CZK
26297,SME,CZK
26298,SME,CZK
26299,SME,CZK
26300,SME,CZK
26301,SME,CZK
26302,LAM,CZK
26305,LAM,CZK
26306,SME,CZK
26309,SME,CZK
26310,LAM,CZK
26312,SME,CZK
26315,SME,CZK
26316,SME,CZK
26318,SME,CZK
26319,SME,CZK
26320,LAM,CZK
26321,SME,CZK
26324,SME,CZK
26325,LAM,CZK
26330,LAM,CZK
26331,KAM,CZK
26332,KAM,CZK
26334,SME,CZK
26335,SME,CZK
26337,SME,CZK
26338,KAM,CZK
26342,LAM,CZK
26344,SME,CZK
26345,SME,CZK
26346,SME,CZK
26347,KAM,CZK
26348,SME,CZK
26350,SME,CZK
26352,SME,CZK
26353,SME,CZK
26355,LAM,CZK
26356,SME,CZK
26359,SME,CZK
26360,SME,CZK
26362,SME,CZK
26363,LAM,CZK
26364,SME,CZK
26365,SME,CZK
26366,SME,CZK
26368,KAM,CZK
26369,LAM,CZK
26370,KAM,CZK
26371,LAM,CZK
26372,SME,CZK
26373,SME,CZK
26374,SME,CZK
26375,SME,CZK
26381,SME,CZK
26383,SME,CZK
26386,SME,CZK
26388,SME,CZK
26389,SME,CZK
26393,KAM,CZK
26395,SME,CZK
26396,SME,CZK
26397,SME,CZK
26399,SME,CZK
26400,LAM,CZK
26404,LAM,CZK
26405,LAM,CZK
26407,SME,CZK
26408,SME,CZK
26411,SME,CZK
26412,SME,CZK
26413,SME,CZK
26414,SME,CZK
26416,SME,CZK
26417,LAM,CZK
26419,SME,CZK
26422,SME,CZK
26423,SME,CZK
26424,SME,CZK
26427,LAM,CZK
26428,SME,CZK
26429,SME,CZK
26432,SME,CZK
26433,KAM,CZK
26436,SME,CZK
26437,SME,CZK
26438,SME,CZK
26439,SME,CZK
26441,SME,CZK
26443,LAM,CZK
26444,KAM,CZK
26458,SME,CZK
26461,SME,CZK
26464,KAM,CZK
26469,LAM,CZK
26470,LAM,CZK
26472,SME,CZK
26474,SME,CZK
26475,SME,CZK
26476,SME,CZK
26478,SME,CZK
26481,SME,CZK
26482,SME,CZK
26486,SME,CZK
26488,SME,CZK
26489,SME,CZK
26494,SME,CZK
26496,SME,CZK
26497,SME,CZK
26498,LAM,CZK
26500,KAM,CZK
26501,SME,CZK
26502,SME,CZK
26503,LAM,CZK
26506,SME,CZK
26507,SME,CZK
26508,SME,CZK
26509,LAM,CZK
26511,SME,CZK
26513,SME,CZK
26515,LAM,CZK
26516,SME,CZK
26517,SME,CZK
26520,SME,CZK
26521,SME,CZK
26522,SME,CZK
26523,LAM,CZK
26524,SME,CZK
26526,SME,CZK
26527,SME,CZK
26528,SME,CZK
26529,SME,CZK
26531,SME,CZK
26532,SME,CZK
26533,SME,CZK
26534,SME,CZK
26535,SME,CZK
26536,SME,CZK
26537,SME,CZK
26538,SME,CZK
26539,SME,CZK
26545,KAM,CZK
26548,SME,CZK
26549,KAM,CZK
26550,LAM,CZK
26552,SME,CZK
26553,SME,CZK
26555,LAM,CZK
26556,SME,CZK
26558,SME,CZK
26559,LAM,CZK
26560,SME,CZK
26562,SME,CZK
26563,LAM,CZK
26564,LAM,CZK
26567,SME,CZK
26569,SME,CZK
26573,LAM,CZK
26574,SME,CZK
26575,SME,CZK
26576,SME,CZK
26578,LAM,CZK
26579,LAM,CZK
26580,LAM,CZK
26582,SME,CZK
26583,SME,CZK
26585,LAM,CZK
26586,SME,CZK
26588,SME,CZK
26589,SME,CZK
26592,SME,CZK
26593,SME,CZK
26597,SME,CZK
26598,SME,CZK
