GasStationID,ChainID,Country,Segment
2273,19,CZE,Discount
2274,37,CZE,Other
2275,37,CZE,Other
2276,13,CZE,"Value for money"
2277,2,CZE,Noname
2278,3,CZE,Other
2279,3,CZE,Other
2280,3,CZE,Other
2281,31,CZE,Premium
2282,12,CZE,Other
2283,3,CZE,Other
2284,2,CZE,Noname
2285,3,CZE,Other
2286,3,CZE,Other
2287,37,CZE,Other
2288,2,CZE,Noname
2289,1,CZE,Premium
2290,3,CZE,Other
2291,16,CZE,Other
2292,3,CZE,Other
2293,18,CZE,Other
2294,3,CZE,Other
2295,3,CZE,Other
2296,4,CZE,Premium
2297,4,CZE,Premium
2298,3,CZE,Other
2299,3,CZE,Other
2300,3,CZE,Other
2301,24,CZE,Discount
2302,3,CZE,Other
2303,3,CZE,Other
2304,1,CZE,Premium
2305,3,CZE,Other
2306,3,CZE,Other
2307,2,CZE,Noname
2308,48,CZE,Noname
2309,3,CZE,Other
2310,3,CZE,Other
2311,3,CZE,Other
2312,3,CZE,Other
2313,2,CZE,Noname
2314,3,CZE,Other
2315,3,CZE,Other
2316,16,CZE,Other
2317,2,CZE,Noname
2318,3,CZE,Other
2319,2,CZE,Noname
2320,2,CZE,Noname
2321,3,CZE,Other
2322,2,CZE,Noname
2323,2,CZE,Noname
2324,3,CZE,Other
2325,3,CZE,Other
2326,2,CZE,Noname
2327,3,CZE,Other
2328,3,CZE,Other
2329,2,CZE,Noname
2330,3,CZE,Other
2331,3,CZE,Other
2332,3,CZE,Other
2333,2,CZE,Noname
2334,2,CZE,Noname
2335,2,CZE,Noname
2336,6,CZE,Premium
2337,3,CZE,Other
2338,3,CZE,Other
2339,3,CZE,Other
2340,35,CZE,Discount
2341,16,CZE,Other
2342,3,CZE,Other
2343,3,CZE,Other
2344,3,CZE,Other
2345,3,CZE,Other
2346,3,CZE,Other
2347,48,CZE,Noname
2348,48,CZE,Noname
2349,2,CZE,Noname
2350,3,CZE,Other
2351,16,CZE,Other
2352,6,CZE,Premium
2353,2,CZE,Noname
2354,9,CZE,"Value for money"
2355,2,CZE,Noname
2356,12,CZE,Other
2357,3,CZE,Other
2358,36,CZE,Other
2359,3,CZE,Other
2360,3,CZE,Other
2361,3,CZE,Other
2362,3,CZE,Other
2363,3,CZE,Other
2364,3,CZE,Other
2365,3,CZE,Other
2366,2,CZE,Noname
2367,15,CZE,Premium
2368,16,CZE,Other
2369,16,CZE,Other
2370,9,CZE,"Value for money"
2371,16,CZE,Other
2372,3,CZE,Other
2373,3,CZE,Other
2374,3,CZE,Other
2375,3,CZE,Other
2376,26,CZE,Other
2377,3,CZE,Other
2378,2,CZE,Noname
2379,3,CZE,Other
2380,36,CZE,Other
2381,3,CZE,Other
2382,7,CZE,Other
2383,3,CZE,Other
2384,7,CZE,Other
2385,3,CZE,Other
2386,20,CZE,Discount
2387,2,CZE,Noname
2388,3,CZE,Other
2389,3,CZE,Other
2390,2,CZE,Noname
2391,39,CZE,Other
2392,3,CZE,Other
2393,3,CZE,Other
2394,3,CZE,Other
2395,3,CZE,Other
2396,20,CZE,Discount
2397,2,CZE,Noname
2398,2,CZE,Noname
2399,2,CZE,Noname
2400,2,CZE,Noname
2401,3,CZE,Other
2402,19,CZE,Discount
2403,39,CZE,Other
2404,39,CZE,Other
2405,39,CZE,Other
2406,3,CZE,Other
2407,3,CZE,Other
2408,2,CZE,Noname
2409,31,CZE,Premium
2410,48,CZE,Noname
2411,48,CZE,Noname
2412,48,CZE,Noname
2413,48,CZE,Noname
2414,6,CZE,Premium
2415,6,CZE,Premium
2416,6,CZE,Premium
2417,2,CZE,Noname
2418,3,CZE,Other
2419,2,CZE,Noname
2420,2,CZE,Noname
2421,3,CZE,Other
2422,48,CZE,Noname
2423,48,CZE,Noname
2424,48,CZE,Noname
2425,1,CZE,Premium
2426,1,CZE,Premium
2427,2,CZE,Noname
2428,3,CZE,Other
2429,2,CZE,Noname
2430,2,CZE,Noname
2431,3,CZE,Other
2433,3,CZE,Other
2434,3,CZE,Other
2435,3,CZE,Other
2436,36,CZE,Other
2437,36,CZE,Other
2438,3,CZE,Other
2439,2,CZE,Noname
2440,6,CZE,Premium
2441,6,CZE,Premium
2442,6,CZE,Premium
2443,6,CZE,Premium
2444,44,CZE,Other
2445,3,CZE,Other
2446,16,CZE,Other
2447,3,CZE,Other
2448,3,CZE,Other
2449,20,CZE,Discount
2450,48,CZE,Noname
2451,48,CZE,Noname
2452,3,CZE,Other
2453,2,CZE,Noname
2454,33,CZE,Premium
2455,16,CZE,Other
2456,3,CZE,Other
2457,2,CZE,Noname
2458,2,CZE,Noname
2459,4,CZE,Premium
2460,3,CZE,Other
2461,3,CZE,Other
2462,22,CZE,Other
2463,3,CZE,Other
2464,3,CZE,Other
2465,2,CZE,Noname
2466,3,CZE,Other
2467,3,CZE,Other
2468,3,CZE,Other
2469,3,CZE,Other
2470,6,CZE,Premium
2471,3,CZE,Other
2472,16,CZE,Other
2473,3,CZE,Other
2474,3,CZE,Other
2475,13,CZE,"Value for money"
2476,3,CZE,Other
2477,16,CZE,Other
2478,3,CZE,Other
2479,3,CZE,Other
2480,3,CZE,Other
2481,3,CZE,Other
2482,3,CZE,Other
2483,3,CZE,Other
2484,48,CZE,Noname
2485,3,CZE,Other
2486,3,CZE,Other
2487,7,CZE,Other
2488,3,CZE,Other
2489,3,CZE,Other
2490,3,CZE,Other
2491,3,CZE,Other
2492,3,CZE,Other
2493,3,CZE,Other
2494,2,CZE,Noname
2495,3,CZE,Other
2496,3,CZE,Other
2497,16,CZE,Other
2498,3,CZE,Other
2499,3,CZE,Other
2500,19,CZE,Discount
2501,2,CZE,Noname
2502,2,CZE,Noname
2503,3,CZE,Other
2504,3,CZE,Other
2505,4,CZE,Premium
2506,4,CZE,Premium
2507,3,CZE,Other
2508,3,CZE,Other
2509,3,CZE,Other
2510,3,CZE,Other
2511,3,CZE,Other
2512,3,CZE,Other
2513,6,CZE,Premium
2514,48,CZE,Noname
2515,48,CZE,Noname
2516,31,CZE,Premium
2517,2,CZE,Noname
2518,31,CZE,Premium
2519,7,CZE,Other
2520,2,CZE,Noname
2521,3,CZE,Other
2522,3,CZE,Other
2523,31,CZE,Premium
2524,20,CZE,Discount
2525,20,CZE,Discount
2526,19,CZE,Discount
2527,19,CZE,Discount
2528,20,CZE,Discount
2529,20,CZE,Discount
2530,3,CZE,Other
2531,20,CZE,Discount
2532,3,CZE,Other
2533,3,CZE,Other
2534,3,CZE,Other
2535,3,CZE,Other
2536,3,CZE,Other
2537,3,CZE,Other
2538,2,CZE,Noname
2539,29,CZE,Premium
2540,33,CZE,Premium
2541,33,CZE,Premium
2542,33,CZE,Premium
2543,3,CZE,Other
2544,3,CZE,Other
2545,44,CZE,Other
2546,44,CZE,Other
2547,2,CZE,Noname
2548,2,CZE,Noname
2549,2,CZE,Noname
2550,3,CZE,Other
2551,29,CZE,Premium
2552,6,CZE,Premium
2553,36,CZE,Other
2554,7,CZE,Other
2555,25,CZE,"Value for money"
2556,1,CZE,Premium
2557,3,CZE,Other
2558,3,CZE,Other
2559,41,CZE,Other
2560,3,CZE,Other
2561,3,CZE,Other
2562,3,CZE,Other
2563,3,CZE,Other
2564,4,CZE,Premium
2565,3,CZE,Other
2566,3,CZE,Other
2567,25,CZE,"Value for money"
2568,2,CZE,Noname
2569,3,CZE,Other
2570,3,CZE,Other
2571,3,CZE,Other
2572,16,CZE,Other
2573,44,CZE,Other
2574,3,CZE,Other
2575,3,CZE,Other
2576,3,CZE,Other
2577,2,CZE,Noname
2578,20,CZE,Discount
2579,20,CZE,Discount
2580,9,CZE,"Value for money"
2581,48,CZE,Noname
2582,48,CZE,Noname
2583,3,CZE,Other
2584,8,CZE,"Value for money"
2585,19,CZE,Discount
2586,36,CZE,Other
2587,24,CZE,Discount
2588,3,CZE,Other
2589,9,CZE,"Value for money"
2590,9,CZE,"Value for money"
2591,47,CZE,Other
2592,2,CZE,Noname
2593,3,CZE,Other
2594,3,CZE,Other
2595,2,CZE,Noname
2596,2,CZE,Noname
2597,16,CZE,Other
2598,6,CZE,Premium
2599,6,CZE,Premium
2600,3,CZE,Other
2601,3,CZE,Other
2602,2,CZE,Noname
2603,3,CZE,Other
2604,3,CZE,Other
2605,3,CZE,Other
2606,10,CZE,Other
2607,46,CZE,Other
2608,3,CZE,Other
2609,19,CZE,Discount
2610,2,CZE,Noname
2611,2,CZE,Noname
2612,3,CZE,Other
2613,48,CZE,Noname
2614,2,CZE,Noname
2615,46,CZE,Other
2616,46,CZE,Other
2617,3,CZE,Other
2618,3,CZE,Other
2619,3,CZE,Other
2620,3,CZE,Other
2621,3,CZE,Other
2622,25,CZE,"Value for money"
2623,25,CZE,"Value for money"
2624,3,CZE,Other
2625,2,CZE,Noname
2626,6,CZE,Premium
2627,6,CZE,Premium
2628,36,CZE,Other
2629,2,CZE,Noname
2630,3,CZE,Other
2631,3,CZE,Other
2632,44,CZE,Other
2633,36,CZE,Other
2634,4,CZE,Premium
2635,4,CZE,Premium
2636,3,CZE,Other
2637,16,CZE,Other
2638,7,CZE,Other
2639,4,CZE,Premium
2640,4,CZE,Premium
2641,3,CZE,Other
2642,21,CZE,Discount
2643,21,CZE,Discount
2644,3,CZE,Other
2645,3,CZE,Other
2646,3,CZE,Other
2647,3,CZE,Other
2648,3,CZE,Other
2649,3,CZE,Other
2650,3,CZE,Other
2651,19,CZE,Discount
2652,3,CZE,Other
2653,4,CZE,Premium
2654,4,CZE,Premium
2655,3,CZE,Other
2656,4,CZE,Premium
2657,3,CZE,Other
2658,3,CZE,Other
2659,35,CZE,Discount
2660,13,CZE,"Value for money"
2661,13,CZE,"Value for money"
2662,3,CZE,Other
2663,4,CZE,Premium
2664,3,CZE,Other
2665,3,CZE,Other
2666,2,CZE,Noname
2667,48,CZE,Noname
2668,3,CZE,Other
2669,3,CZE,Other
2670,7,CZE,Other
2671,3,CZE,Other
2672,9,CZE,"Value for money"
2673,3,CZE,Other
2674,33,CZE,Premium
2675,33,CZE,Premium
2676,3,CZE,Other
2677,3,CZE,Other
2678,3,CZE,Other
2679,3,CZE,Other
2680,3,CZE,Other
2681,3,CZE,Other
2682,49,CZE,Other
2683,49,CZE,Other
2684,49,CZE,Other
2685,49,CZE,Other
2686,49,CZE,Other
2687,49,CZE,Other
2688,49,CZE,Other
2689,49,CZE,Other
2690,49,CZE,Other
2691,49,CZE,Other
2692,49,CZE,Other
2693,2,CZE,Noname
2694,3,CZE,Other
2695,3,CZE,Other
2696,2,CZE,Noname
2697,3,CZE,Other
2698,3,CZE,Other
2699,3,CZE,Other
2700,33,CZE,Premium
2701,33,CZE,Premium
2702,33,CZE,Premium
2703,9,CZE,"Value for money"
2704,33,CZE,Premium
2705,33,CZE,Premium
2706,2,CZE,Noname
2707,13,CZE,"Value for money"
2708,33,CZE,Premium
2709,33,CZE,Premium
2710,33,CZE,Premium
2711,33,CZE,Premium
2712,1,CZE,Premium
2713,6,CZE,Premium
2714,33,CZE,Premium
2715,33,CZE,Premium
2716,33,CZE,Premium
2717,6,CZE,Premium
2718,35,CZE,Discount
2719,2,CZE,Noname
2720,3,CZE,Other
2721,8,CZE,"Value for money"
2722,33,CZE,Premium
2723,6,CZE,Premium
2724,33,CZE,Premium
2725,6,CZE,Premium
2726,9,CZE,"Value for money"
2727,33,CZE,Premium
2728,9,CZE,"Value for money"
2729,33,CZE,Premium
2730,33,CZE,Premium
2731,30,CZE,Noname
2732,2,CZE,Noname
2733,3,CZE,Other
2734,24,CZE,Discount
2735,24,CZE,Discount
2736,24,CZE,Discount
2737,24,CZE,Discount
2738,3,CZE,Other
2739,24,CZE,Discount
2740,24,CZE,Discount
2741,3,CZE,Other
2742,3,CZE,Other
2743,19,CZE,Discount
2744,19,CZE,Discount
2745,19,CZE,Discount
2746,6,CZE,Premium
2747,48,CZE,Noname
2748,3,CZE,Other
2749,3,CZE,Other
2750,3,CZE,Other
2751,3,CZE,Other
2752,43,CZE,Other
2753,43,CZE,Other
2754,3,CZE,Other
2755,9,CZE,"Value for money"
2756,3,CZE,Other
2757,3,CZE,Other
2758,19,CZE,Discount
2759,1,CZE,Premium
2760,1,CZE,Premium
2761,1,CZE,Premium
2762,3,CZE,Other
2763,2,CZE,Noname
2764,36,CZE,Other
2765,3,CZE,Other
2766,2,CZE,Noname
2767,3,CZE,Other
2768,3,CZE,Other
2769,3,CZE,Other
2770,3,CZE,Other
2771,3,CZE,Other
2772,3,CZE,Other
2773,18,CZE,Other
2774,18,CZE,Other
2775,2,CZE,Noname
2776,2,CZE,Noname
2777,3,CZE,Other
2778,41,CZE,Other
2779,3,CZE,Other
2780,3,CZE,Other
2781,3,CZE,Other
2782,3,CZE,Other
2783,3,CZE,Other
2784,3,CZE,Other
2785,3,CZE,Other
2786,7,CZE,Other
2787,3,CZE,Other
2788,2,CZE,Noname
2789,3,CZE,Other
2790,3,CZE,Other
2791,3,CZE,Other
2792,3,CZE,Other
2793,2,CZE,Noname
2794,3,CZE,Other
2795,2,CZE,Noname
2796,3,CZE,Other
2797,3,CZE,Other
2798,3,CZE,Other
2799,25,CZE,"Value for money"
2800,3,CZE,Other
2801,25,CZE,"Value for money"
2802,25,CZE,"Value for money"
2803,1,CZE,Premium
2804,15,CZE,Premium
2805,25,CZE,"Value for money"
2806,25,CZE,"Value for money"
2807,3,CZE,Other
2808,14,CZE,Noname
2809,2,CZE,Noname
2810,6,CZE,Premium
2811,6,CZE,Premium
2812,6,CZE,Premium
2813,6,CZE,Premium
2814,6,CZE,Premium
2815,6,CZE,Premium
2816,6,CZE,Premium
2817,3,CZE,Other
2818,3,CZE,Other
2819,35,CZE,Discount
2820,35,CZE,Discount
2821,19,CZE,Discount
2822,41,CZE,Other
2823,41,CZE,Other
2824,16,CZE,Other
2825,26,CZE,Other
2826,2,CZE,Noname
2827,3,CZE,Other
2828,3,CZE,Other
2829,3,CZE,Other
2830,3,CZE,Other
2831,3,CZE,Other
2832,3,CZE,Other
2833,3,CZE,Other
2834,35,CZE,Discount
2835,19,CZE,Discount
2836,2,CZE,Noname
2837,3,CZE,Other
2838,3,CZE,Other
2839,3,CZE,Other
2840,20,CZE,Discount
2841,20,CZE,Discount
2842,2,CZE,Noname
2843,3,CZE,Other
2844,44,CZE,Other
2845,16,CZE,Other
2846,3,CZE,Other
2847,44,CZE,Other
2848,3,CZE,Other
2849,2,CZE,Noname
2850,3,CZE,Other
2851,3,CZE,Other
2852,3,CZE,Other
2853,3,CZE,Other
2854,12,CZE,Other
2855,3,CZE,Other
2856,3,CZE,Other
2857,3,CZE,Other
2858,47,CZE,Other
2859,2,CZE,Noname
2860,3,CZE,Other
2861,25,CZE,"Value for money"
2862,44,CZE,Other
2863,3,CZE,Other
2864,6,CZE,Premium
2865,6,CZE,Premium
2866,3,CZE,Other
2867,3,CZE,Other
2868,26,CZE,Other
2869,3,CZE,Other
2870,16,CZE,Other
2871,40,CZE,Other
2872,2,CZE,Noname
2873,2,CZE,Noname
2874,2,CZE,Noname
2875,2,CZE,Noname
2876,46,CZE,Other
2877,31,CZE,Premium
2878,3,CZE,Other
2879,21,CZE,Discount
2880,33,CZE,Premium
2881,8,CZE,"Value for money"
2882,33,CZE,Premium
2883,2,CZE,Noname
2884,33,CZE,Premium
2885,33,CZE,Premium
2886,1,CZE,Premium
2887,3,CZE,Other
2888,3,CZE,Other
2889,1,CZE,Premium
2890,33,CZE,Premium
2891,33,CZE,Premium
2892,3,CZE,Other
2893,2,CZE,Noname
2894,48,CZE,Noname
2895,21,CZE,Discount
2896,21,CZE,Discount
2897,3,CZE,Other
2898,3,CZE,Other
2899,3,CZE,Other
2900,33,CZE,Premium
2901,9,CZE,"Value for money"
2902,33,CZE,Premium
2903,33,CZE,Premium
2904,33,CZE,Premium
2905,30,CZE,Noname
2906,33,CZE,Premium
2907,9,CZE,"Value for money"
2908,33,CZE,Premium
2909,33,CZE,Premium
2910,33,CZE,Premium
2911,33,CZE,Premium
2912,33,CZE,Premium
2913,9,CZE,"Value for money"
2914,33,CZE,Premium
2915,9,CZE,"Value for money"
2916,4,CZE,Premium
2918,3,CZE,Other
2919,1,CZE,Premium
2920,3,CZE,Other
2921,3,CZE,Other
2922,3,CZE,Other
2923,19,CZE,Discount
2924,3,CZE,Other
2925,3,CZE,Other
2926,3,CZE,Other
2927,3,CZE,Other
2928,3,CZE,Other
2929,9,CZE,"Value for money"
2930,33,CZE,Premium
2931,33,CZE,Premium
2932,33,CZE,Premium
2933,33,CZE,Premium
2934,33,CZE,Premium
2935,33,CZE,Premium
2936,33,CZE,Premium
2937,3,CZE,Other
2938,3,CZE,Other
2939,3,CZE,Other
2940,3,CZE,Other
2941,2,CZE,Noname
2942,33,CZE,Premium
2943,33,CZE,Premium
2944,3,CZE,Other
2945,2,CZE,Noname
2946,3,CZE,Other
2947,3,CZE,Other
2948,3,CZE,Other
2949,3,CZE,Other
2950,3,CZE,Other
2951,3,CZE,Other
2952,33,CZE,Premium
2953,33,CZE,Premium
2954,2,CZE,Noname
2955,30,CZE,Noname
2956,30,CZE,Noname
2957,33,CZE,Premium
2958,2,CZE,Noname
2959,6,CZE,Premium
2960,3,CZE,Other
2961,33,CZE,Premium
2962,30,CZE,Noname
2963,33,CZE,Premium
2964,1,CZE,Premium
2965,33,CZE,Premium
2966,33,CZE,Premium
2967,14,CZE,Noname
2968,33,CZE,Premium
2969,33,CZE,Premium
2970,30,CZE,Noname
2971,30,CZE,Noname
2972,2,CZE,Noname
2973,33,CZE,Premium
2974,33,CZE,Premium
2975,2,CZE,Noname
2976,33,CZE,Premium
2977,6,CZE,Premium
2978,4,CZE,Premium
2979,4,CZE,Premium
2980,6,CZE,Premium
2981,6,CZE,Premium
2982,6,CZE,Premium
2983,6,CZE,Premium
2984,33,CZE,Premium
2985,6,CZE,Premium
2986,4,CZE,Premium
2987,6,CZE,Premium
2988,33,CZE,Premium
2989,3,CZE,Other
2990,42,CZE,Other
2991,20,CZE,Discount
2992,20,CZE,Discount
2993,3,CZE,Other
2994,2,CZE,Noname
2995,2,CZE,Noname
2996,2,CZE,Noname
2997,2,CZE,Noname
2998,2,CZE,Noname
2999,2,CZE,Noname
3000,14,CZE,Noname
3001,6,CZE,Premium
3002,6,CZE,Premium
3003,6,CZE,Premium
3004,6,CZE,Premium
3005,2,CZE,Noname
3006,9,CZE,"Value for money"
3007,9,CZE,"Value for money"
3008,33,CZE,Premium
3009,33,CZE,Premium
3010,33,CZE,Premium
3011,33,CZE,Premium
3012,1,CZE,Premium
3013,9,CZE,"Value for money"
3014,9,CZE,"Value for money"
3015,33,CZE,Premium
3016,2,CZE,Noname
3017,33,CZE,Premium
3018,2,CZE,Noname
3019,9,CZE,"Value for money"
3020,2,CZE,Noname
3021,3,CZE,Other
3022,3,CZE,Other
3023,1,CZE,Premium
3024,2,CZE,Noname
3025,33,CZE,Premium
3026,13,CZE,"Value for money"
3027,3,CZE,Other
3028,44,CZE,Other
3029,3,CZE,Other
3030,3,CZE,Other
3031,3,CZE,Other
3032,3,CZE,Other
3033,3,CZE,Other
3034,13,CZE,"Value for money"
3035,9,CZE,"Value for money"
3036,7,CZE,Other
3037,3,CZE,Other
3038,3,CZE,Other
3039,47,CZE,Other
3040,9,CZE,"Value for money"
3041,14,CZE,Noname
3042,33,CZE,Premium
3043,13,CZE,"Value for money"
3044,9,CZE,"Value for money"
3045,2,CZE,Noname
3046,13,CZE,"Value for money"
3047,9,CZE,"Value for money"
3048,2,CZE,Noname
3049,2,CZE,Noname
3050,3,CZE,Other
3051,3,CZE,Other
3052,25,CZE,"Value for money"
3053,25,CZE,"Value for money"
3054,3,CZE,Other
3055,23,CZE,Other
3056,2,CZE,Noname
3057,13,CZE,"Value for money"
3058,33,CZE,Premium
3059,33,CZE,Premium
3060,9,CZE,"Value for money"
3061,9,CZE,"Value for money"
3062,23,CZE,Other
3063,2,CZE,Noname
3064,2,CZE,Noname
3065,3,CZE,Other
3066,1,CZE,Premium
3067,33,CZE,Premium
3068,33,CZE,Premium
3069,13,CZE,"Value for money"
3070,2,CZE,Noname
3071,33,CZE,Premium
3072,9,CZE,"Value for money"
3073,33,CZE,Premium
3074,22,CZE,Other
3075,3,CZE,Other
3076,19,CZE,Discount
3077,19,CZE,Discount
3078,3,CZE,Other
3079,3,CZE,Other
3080,3,CZE,Other
3081,25,CZE,"Value for money"
3082,3,CZE,Other
3083,9,CZE,"Value for money"
3084,9,CZE,"Value for money"
3085,33,CZE,Premium
3086,2,CZE,Noname
3087,33,CZE,Premium
3088,2,CZE,Noname
3089,9,CZE,"Value for money"
3090,2,CZE,Noname
3091,35,CZE,Discount
3092,2,CZE,Noname
3093,2,CZE,Noname
3094,2,CZE,Noname
3095,9,CZE,"Value for money"
3096,9,CZE,"Value for money"
3097,2,CZE,Noname
3098,2,CZE,Noname
3099,1,CZE,Premium
3100,1,CZE,Premium
3101,33,CZE,Premium
3102,2,CZE,Noname
3103,2,CZE,Noname
3104,6,CZE,Premium
3105,27,CZE,Noname
3106,1,CZE,Premium
3107,9,CZE,"Value for money"
3108,2,CZE,Noname
3109,4,CZE,Premium
3110,1,CZE,Premium
3111,13,CZE,"Value for money"
3112,2,CZE,Noname
3113,1,CZE,Premium
3114,29,CZE,Premium
3115,4,CZE,Premium
3116,1,CZE,Premium
3117,1,CZE,Premium
3118,1,CZE,Premium
3119,32,CZE,Other
3120,9,CZE,"Value for money"
3121,4,CZE,Premium
3122,2,CZE,Noname
3123,1,CZE,Premium
3124,1,CZE,Premium
3125,1,CZE,Premium
3126,4,CZE,Premium
3127,2,CZE,Noname
3128,2,CZE,Noname
3129,2,CZE,Noname
3130,2,CZE,Noname
3131,2,CZE,Noname
3132,2,CZE,Noname
3133,33,CZE,Premium
3134,4,CZE,Premium
3135,33,CZE,Premium
3136,24,CZE,Discount
3137,24,CZE,Discount
3138,4,CZE,Premium
3139,13,CZE,"Value for money"
3140,33,CZE,Premium
3141,9,CZE,"Value for money"
3142,9,CZE,"Value for money"
3143,32,CZE,Other
3144,35,CZE,Discount
3145,1,CZE,Premium
3146,6,CZE,Premium
3147,6,CZE,Premium
3148,6,CZE,Premium
3149,6,CZE,Premium
3150,6,CZE,Premium
3151,3,CZE,Other
3152,6,CZE,Premium
3153,6,CZE,Premium
3154,3,CZE,Other
3155,3,CZE,Other
3156,2,CZE,Noname
3157,3,CZE,Other
3158,3,CZE,Other
3159,3,CZE,Other
3160,3,CZE,Other
3161,25,CZE,"Value for money"
3162,25,CZE,"Value for money"
3163,26,CZE,Other
3164,25,CZE,"Value for money"
3165,3,CZE,Other
3166,3,CZE,Other
3167,3,CZE,Other
3168,3,CZE,Other
3169,2,CZE,Noname
3170,34,CZE,Other
3171,3,CZE,Other
3172,2,CZE,Noname
3173,6,CZE,Premium
3174,11,CZE,"Value for money"
3175,1,CZE,Premium
3176,2,CZE,Noname
3177,2,CZE,Noname
3178,3,CZE,Other
3179,3,CZE,Other
3180,3,CZE,Other
3181,10,CZE,Other
3182,3,CZE,Other
3183,3,CZE,Other
3184,16,CZE,Other
3185,3,CZE,Other
3186,2,CZE,Noname
3187,3,CZE,Other
3188,4,CZE,Premium
3189,4,CZE,Premium
3190,4,CZE,Premium
3191,3,CZE,Other
3192,3,CZE,Other
3193,3,CZE,Other
3194,1,CZE,Premium
3195,21,CZE,Discount
3196,3,CZE,Other
3197,6,CZE,Premium
3198,2,CZE,Noname
3199,3,CZE,Other
3200,16,CZE,Other
3201,3,CZE,Other
3202,3,CZE,Other
3203,6,CZE,Premium
3204,6,CZE,Premium
3205,36,CZE,Other
3206,3,CZE,Other
3207,3,CZE,Other
3208,3,CZE,Other
3209,7,CZE,Other
3210,7,CZE,Other
3211,2,CZE,Noname
3212,47,CZE,Other
3213,47,CZE,Other
3214,3,CZE,Other
3215,3,CZE,Other
3216,24,CZE,Discount
3217,3,CZE,Other
3218,3,CZE,Other
3219,14,CZE,Noname
3220,6,CZE,Premium
3221,21,CZE,Discount
3222,21,CZE,Discount
3223,3,CZE,Other
3224,1,CZE,Premium
3225,21,CZE,Discount
3226,2,CZE,Noname
3227,3,CZE,Other
3228,3,CZE,Other
3229,3,CZE,Other
3230,2,CZE,Noname
3231,3,CZE,Other
3232,3,CZE,Other
3233,48,CZE,Noname
3234,21,CZE,Discount
3235,3,CZE,Other
3236,27,CZE,Noname
3237,3,CZE,Other
3238,3,CZE,Other
3239,2,CZE,Noname
3240,15,CZE,Premium
3241,6,CZE,Premium
3242,4,CZE,Premium
3243,33,CZE,Premium
3244,2,CZE,Noname
3245,4,CZE,Premium
3246,2,CZE,Noname
3247,2,CZE,Noname
3248,2,CZE,Noname
3249,21,CZE,Discount
3250,24,CZE,Discount
3251,24,CZE,Discount
3252,2,CZE,Noname
3253,13,CZE,"Value for money"
3254,26,CZE,Other
3255,24,CZE,Discount
3256,1,CZE,Premium
3257,13,CZE,"Value for money"
3258,6,CZE,Premium
3259,4,CZE,Premium
3260,4,CZE,Premium
3261,4,CZE,Premium
3262,4,CZE,Premium
3263,33,CZE,Premium
3264,33,CZE,Premium
3265,9,CZE,"Value for money"
3266,9,CZE,"Value for money"
3267,9,CZE,"Value for money"
3268,31,CZE,Premium
3269,2,CZE,Noname
3270,1,CZE,Premium
3271,1,CZE,Premium
3272,1,CZE,Premium
3273,2,CZE,Noname
3274,9,CZE,"Value for money"
3275,9,CZE,"Value for money"
3276,9,CZE,"Value for money"
3277,9,CZE,"Value for money"
3278,2,CZE,Noname
3279,33,CZE,Premium
3280,6,CZE,Premium
3281,8,CZE,"Value for money"
3282,13,CZE,"Value for money"
3283,2,CZE,Noname
3284,6,CZE,Premium
3285,4,CZE,Premium
3286,4,CZE,Premium
3287,4,CZE,Premium
3288,4,CZE,Premium
3289,1,CZE,Premium
3290,32,CZE,Other
3291,2,CZE,Noname
3292,6,CZE,Premium
3293,2,CZE,Noname
3294,2,CZE,Noname
3295,11,CZE,"Value for money"
3296,2,CZE,Noname
3297,2,CZE,Noname
3298,24,CZE,Discount
3299,1,CZE,Premium
3300,35,CZE,Discount
3301,35,CZE,Discount
3302,2,CZE,Noname
3303,30,CZE,Noname
3304,2,CZE,Noname
3305,4,CZE,Premium
3306,2,CZE,Noname
3307,1,CZE,Premium
3308,11,CZE,"Value for money"
3309,2,CZE,Noname
3310,1,CZE,Premium
3311,1,CZE,Premium
3312,2,CZE,Noname
3313,4,CZE,Premium
3314,4,CZE,Premium
3315,2,CZE,Noname
3316,13,CZE,"Value for money"
3317,35,CZE,Discount
3318,4,CZE,Premium
3319,4,CZE,Premium
3320,4,CZE,Premium
3321,33,CZE,Premium
3322,33,CZE,Premium
3323,1,CZE,Premium
3324,1,CZE,Premium
3325,6,CZE,Premium
3326,6,CZE,Premium
3327,4,CZE,Premium
3328,33,CZE,Premium
3329,4,CZE,Premium
3330,2,CZE,Noname
3331,2,CZE,Noname
3332,33,CZE,Premium
3333,2,CZE,Noname
3334,2,CZE,Noname
3335,2,CZE,Noname
3336,2,CZE,Noname
3337,2,CZE,Noname
3338,2,CZE,Noname
3339,2,CZE,Noname
3340,2,CZE,Noname
3341,2,CZE,Noname
3342,2,CZE,Noname
3343,2,CZE,Noname
3344,2,CZE,Noname
3345,2,CZE,Noname
3346,2,CZE,Noname
3347,2,CZE,Noname
3348,2,CZE,Noname
3349,2,CZE,Noname
3350,2,CZE,Noname
3351,2,CZE,Noname
3352,2,CZE,Noname
3353,2,CZE,Noname
3354,2,CZE,Noname
3355,7,CZE,Other
3356,7,CZE,Other
3357,7,CZE,Other
3358,7,CZE,Other
3359,7,CZE,Other
3360,7,CZE,Other
3361,7,CZE,Other
3362,7,CZE,Other
3363,7,CZE,Other
3364,7,CZE,Other
3365,7,CZE,Other
3366,242,CZE,Other
