TransactionID,Date,Time,CustomerID,CardID,GasStationID,ProductID,Amount,Price
878,2012-08-25,16:20:00,22029,562088,3491,2,20,451.57
879,2012-08-25,09:50:00,13880,727734,2989,72,0,64.33
880,2012-08-25,09:20:00,7626,735485,3763,5,4,87.05
881,2012-08-25,09:30:00,15783,557843,3763,2,9,187.80
882,2012-08-25,09:43:00,11189,650876,3763,5,5,109.98
883,2012-08-25,13:05:00,42579,518246,3763,5,4,94.99
884,2012-08-25,11:55:00,27929,265209,742,2,18,396.44
885,2012-08-25,13:27:00,42861,585219,569,5,5,127.55
886,2012-08-25,13:21:00,19182,726782,488,19,23,601.30
887,2012-08-25,09:33:00,3889,519808,4598,322,59,57.48
888,2012-08-25,09:38:00,4758,673344,4593,317,18,16.50
889,2012-08-25,10:09:00,43852,510132,4593,317,17,396.19
890,2012-08-25,13:10:00,4206,446179,4592,317,15,13.26
891,2012-08-25,09:39:00,48664,737472,5170,317,29,25.73
892,2012-08-25,06:36:00,5049,653502,5173,317,23,20.65
893,2012-08-25,19:12:00,31622,628827,3010,5,4,104.82
894,2012-08-25,14:54:00,8712,692624,3856,2,10,239.74
895,2012-08-25,15:55:00,28951,642891,2336,15,0,101.47
896,2012-08-25,15:12:00,40583,711733,2799,2,31,685.07
897,2012-08-25,07:59:00,7828,705917,2805,2,21,467.84
898,2012-08-25,12:04:00,16593,652775,2805,20,19,433.00
899,2012-08-25,13:56:00,47428,582089,2805,5,5,102.22
900,2012-08-25,13:58:00,14612,712301,104,2,25,561.22
901,2012-08-25,17:08:00,39820,539661,3470,2,13,315.41
902,2012-08-25,15:47:00,5251,48431,1341,2,95,2150.79
903,2012-08-25,18:10:00,26256,700118,1341,5,5,109.66
904,2012-08-25,14:28:00,15788,588264,3323,5,6,152.68
905,2012-08-25,17:29:00,46707,737909,3323,5,5,123.65
906,2012-08-25,16:19:00,19182,199431,344,2,23,533.58
907,2012-08-25,16:19:00,19182,199431,344,15,0,38.69
908,2012-08-25,20:08:00,44802,695553,3323,5,10,232.26
909,2012-08-26,03:18:00,23339,628704,184,5,3,66.11
910,2012-08-26,07:21:00,49148,750631,763,5,5,122.28
911,2012-08-26,04:02:00,12064,144993,853,2,101,2303.75
912,2012-08-26,04:49:00,27026,608174,853,2,25,575.94
913,2012-08-26,04:52:00,27026,627263,853,2,42,989.74
914,2012-08-26,07:22:00,14076,487988,853,11,0,24.82
915,2012-08-25,23:20:00,11126,418233,3712,2,16,379.99
916,2012-08-25,23:20:00,11126,418233,3712,25,0,127.14
917,2012-08-25,20:38:00,44480,559580,339,5,5,126.35
918,2012-08-26,04:42:00,9091,117416,339,2,51,1198.70
919,2012-08-25,17:27:00,17266,691204,3693,2,25,553.16
920,2012-08-25,19:14:00,28134,725267,3693,2,25,545.76
921,2012-08-26,07:23:00,6823,644870,3693,2,24,537.92
922,2012-08-26,06:14:00,5433,53838,3622,5,4,104.22
923,2012-08-26,07:29:00,5983,601061,272,2,22,524.84
924,2012-08-26,06:27:00,9564,513865,876,5,7,170.31
925,2012-08-26,07:32:00,47152,709212,669,2,39,865.72
926,2012-08-26,08:29:00,14092,616437,3581,2,16,350.56
927,2012-08-26,08:32:00,27238,520970,3541,2,7,162.67
928,2012-08-26,06:46:00,8507,724551,3400,5,4,81.17
929,2012-08-26,08:35:00,24886,498577,709,5,5,118.19
930,2012-08-26,04:33:00,19655,545598,3950,2,15,328.38
931,2012-08-26,08:30:00,7881,99737,2709,2,24,604.09
932,2012-08-25,17:55:00,47172,605210,2643,2,38,849.14
933,2012-08-26,05:36:00,19907,208343,2643,5,5,108.33
934,2012-08-26,08:40:00,38508,485200,2915,2,25,573.28
935,2012-08-26,07:06:00,23494,516703,3900,5,4,92.97
936,2012-08-26,08:12:00,43052,697673,3900,2,34,733.94
937,2012-08-25,16:33:00,42861,412404,3921,2,27,614.83
938,2012-08-26,09:47:00,49838,762724,3921,2,31,696.43
939,2012-08-26,03:13:00,27314,527846,1627,2,25,572.81
940,2012-08-26,06:08:00,18129,576998,2716,2,20,496.30
941,2012-08-25,18:37:00,7881,709416,2301,5,5,104.79
942,2012-08-26,09:39:00,42861,433315,2301,2,15,332.23
943,2012-08-25,17:09:00,5983,65851,805,5,5,124.48
944,2012-08-25,17:09:00,5983,65851,805,11,0,22.03
945,2012-08-26,08:50:00,14364,470237,198,2,10,234.12
946,2012-08-26,09:05:00,26545,762449,198,2,25,586.83
947,2012-08-26,09:12:00,16819,557940,198,9,50,1208.64
948,2012-08-26,09:40:00,22481,568642,1003,19,15,378.67
949,2012-08-26,08:55:00,33094,308473,1539,2,7,157.86
950,2012-08-26,09:22:00,6925,722141,1418,2,34,755.42
951,2012-08-26,09:50:00,32780,690423,1418,2,35,773.95
952,2012-08-26,09:57:00,19035,483052,1418,5,4,102.40
953,2012-08-26,09:57:00,19035,483052,1418,11,0,4.74
954,2012-08-26,10:45:00,12776,640095,1418,2,13,290.30
955,2012-08-26,09:54:00,19350,630575,152,5,6,130.92
956,2012-08-25,07:12:00,28819,651109,3647,5,4,87.40
957,2012-08-25,15:10:00,42579,633410,3647,2,21,468.52
958,2012-08-26,09:43:00,11520,485386,3877,5,6,142.84
959,2012-08-26,10:50:00,5443,546095,796,2,30,704.23
960,2012-08-26,10:50:00,24829,626787,1386,2,18,424.88
961,2012-08-26,10:50:00,24829,626787,1386,15,0,28.96
962,2012-08-26,08:26:00,6266,69344,3410,2,27,628.72
963,2012-08-25,18:01:00,43008,642753,260,2,28,675.89
964,2012-08-25,22:20:00,10784,751607,260,2,34,836.62
965,2012-08-26,06:17:00,10331,494332,264,2,84,1823.33
966,2012-08-26,08:26:00,41113,442969,2415,2,35,828.16
967,2012-08-26,10:22:00,19182,199529,2415,5,6,154.25
968,2012-08-26,12:06:00,6266,734020,3477,2,22,509.38
969,2012-08-26,08:00:00,12776,150928,3694,2,32,701.87
970,2012-08-26,08:39:00,18058,568324,3694,2,25,557.64
971,2012-08-26,09:26:00,14370,163346,3694,2,24,528.73
972,2012-08-26,12:06:00,48425,675999,3694,2,22,477.85
973,2012-08-26,12:04:00,11597,599280,3379,2,24,559.49
974,2012-08-26,10:49:00,30837,765591,2663,5,3,71.28
975,2012-08-26,12:05:00,13163,712438,2663,2,13,305.86
976,2012-08-26,07:02:00,10248,523936,3194,9,29,683.31
977,2012-08-26,07:02:00,10248,523936,3194,12,0,8.89
978,2012-08-26,08:44:00,31256,501247,3194,2,73,1680.67
979,2012-08-26,09:27:00,31256,501247,3194,9,32,755.23
980,2012-08-26,12:10:00,14076,519394,3415,2,34,771.82
981,2012-08-25,08:57:00,45176,412546,2659,2,27,589.42
982,2012-08-26,11:06:00,25026,487005,1886,2,30,675.52
983,2012-08-26,11:31:00,24700,239264,1886,9,8,190.39
984,2012-08-25,17:31:00,32813,627179,5466,5,3,71.48
985,2012-08-26,12:29:00,30868,668510,5466,5,10,222.76
986,2012-08-26,13:16:00,20383,737883,5466,5,2,39.50
987,2012-08-26,09:52:00,30895,560855,2884,2,20,437.03
988,2012-08-26,10:30:00,19870,205327,2884,2,50,1155.78
989,2012-08-26,12:27:00,48213,653609,1312,2,13,279.38
990,2012-08-26,13:20:00,48079,642573,1312,5,4,85.88
991,2012-08-26,13:20:00,38508,346286,3101,5,5,131.28
992,2012-08-26,13:26:00,18917,480110,3113,5,5,131.18
993,2012-08-26,08:02:00,15925,174013,3071,2,28,664.43
994,2012-08-25,19:27:00,21336,527504,2442,2,24,585.77
995,2012-08-26,09:45:00,8546,494002,2442,2,13,312.00
996,2012-08-26,13:04:00,12021,692529,3750,2,27,612.86
997,2012-08-26,11:52:00,15618,602037,438,2,29,635.22
998,2012-08-26,12:31:00,47057,533108,438,2,14,302.34
999,2012-08-25,07:51:00,22994,602354,3899,2,23,522.21
1000,2012-08-25,12:45:00,25986,655214,3899,2,38,870.93
